"DATAH","SECONDS","NANOSECONDS","NDX","DIAG","REMARK","DATE","TIME","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","DATETIME","time_CST","REMARK_ID","time_elapsed","efflux_tree","Site","Treatment","RATE_CO2","RATE_CO2_molmol","RATE_CH4","RATE_CH4_molmol","CO2_flux.mol.s","CH4_flux.mol.s","CO2_flux.mol.m2.s","CH4_flux.mol.m2.s","CO2_flux.umol.m2.s","CH4_flux.umol.m2.s","Q1","Q3","IQR","is_outlier_ch4","is_outlier_co2"
"DATA",1736513129,635178089,67096,0,"","2025-01-10","12:45:29",26983.564,788.91992,1999.5695,40.6854,55.0003,29.4628,37.6472,0.0042616,12.1048,54.5,29.5,-0.525697,14.3745,243,2025-01-10 12:45:29,2025-01-10 12:45:29,"2",22.4833333333333,"v2","S4","Elevated",0.596859999999992,5.96859999999992e-07,-0.107700000000023,-1.07700000000023e-10,1.10657019944852e-08,-1.99674313039292e-12,1.56113644574216e-06,-2.81698212657018e-10,1.56113644574216,-0.000281698212657018,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513130,634856939,67100,0,"","2025-01-10","12:45:30",26983.098,789.07782,1999.8542,40.6858,55.0003,29.4632,37.6474,0.00423862,12.1047,54.4998,12,-0.525697,14.3737,71,2025-01-10 12:45:30,2025-01-10 12:45:30,"2",22.5,"v2","S4","Elevated",0.157899999999927,1.57899999999927e-07,0.28469999999993,2.8469999999993e-10,2.92744419952488e-09,5.2782986928747e-12,4.13000443625936e-07,7.44656278026152e-10,0.413000443625936,0.000744656278026152,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513131,634856939,67104,0,"","2025-01-10","12:45:31",26985.453,789.51697,1999.7118,40.6845,55.0003,29.4636,37.6474,0.00422595,12.1044,54.5,50.75,-0.525697,14.3741,57,2025-01-10 12:45:31,2025-01-10 12:45:31,"2",22.5166666666667,"v2","S4","Elevated",0.439150000000041,4.39150000000041e-07,-0.142399999999952,-1.42399999999952e-10,8.14178036872747e-09,-2.64007633953386e-12,1.1486329627513e-06,-3.72458918127554e-10,1.1486329627513,-0.000372458918127554,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513132,634856939,67108,0,"","2025-01-10","12:45:32",26985.094,791.0412,1999.6506,40.6858,55.0003,29.4665,37.6474,0.00417069,12.1049,54.5,-7,-0.525697,14.3741,100,2025-01-10 12:45:32,2025-01-10 12:45:32,"2",22.5333333333333,"v2","S4","Elevated",1.52422999999999,1.52422999999999e-06,-0.061200000000099,-6.1200000000099e-11,2.82590137570858e-08,-1.13463955041986e-12,3.98674899422575e-06,-1.60073636161874e-10,3.98674899422575,-0.000160073636161874,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513133,634856939,67112,0,"","2025-01-10","12:45:33",26984.115,787.27692,1999.3335,40.6841,55.0003,29.4653,37.6472,0.00430098,12.1048,54.4998,-126,-0.525697,14.3745,157,2025-01-10 12:45:33,2025-01-10 12:45:33,"2",22.55,"v2","S4","Elevated",-3.76427999999999,-3.76427999999999e-06,-0.317099999999982,-3.17099999999982e-10,-6.97892314844369e-08,-5.87899021956756e-12,-9.84578410343857e-06,-8.29401144229496e-10,-9.84578410343857,-0.000829401144229496,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513134,634856939,67116,0,"","2025-01-10","12:45:34",26986.377,789.9903,1999.5746,40.6866,55.0003,29.4645,37.6472,0.00420948,12.1049,54.4998,68,-0.525697,14.3745,56,2025-01-10 12:45:34,2025-01-10 12:45:34,"2",22.5666666666667,"v2","S4","Elevated",2.71338000000003,2.71338000000003e-06,0.24109999999996,2.4109999999996e-10,5.03056905770145e-08,4.4699607125121e-12,7.0970686746439e-06,6.30616890172532e-10,7.0970686746439,0.000630616890172532,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513135,634856939,67120,0,"","2025-01-10","12:45:35",26984.66,788.73224,1999.5513,40.6845,55.0003,29.4641,37.6472,0.0042544,12.1056,54.4998,-89.75,-0.525697,14.3741,167,2025-01-10 12:45:35,2025-01-10 12:45:35,"2",22.5833333333333,"v2","S4","Elevated",-1.25806,-1.25806e-06,-0.0232999999998356,-2.32999999998356e-11,-2.33242587058644e-08,-4.31978783080937e-13,-3.29055945603727e-06,-6.09430673617533e-11,-3.29055945603727,-6.09430673617533e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513136,634856939,67124,0,"","2025-01-10","12:45:36",26987.34,787.82379,1999.5669,40.6849,55.0003,29.4616,37.6472,0.00428004,12.1049,54.4998,2.25,-0.525697,14.3741,135,2025-01-10 12:45:36,2025-01-10 12:45:36,"2",22.6,"v2","S4","Elevated",-0.908450000000016,-9.08450000000016e-07,0.0155999999999494,1.55999999999494e-11,-1.6842537574792e-08,2.89221846184049e-13,-2.37612573155264e-06,4.08030837273382e-11,-2.37612573155264,4.08030837273382e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513137,634856939,67128,0,"","2025-01-10","12:45:37",26987.043,790.0213,1999.4882,40.6874,55.0003,29.4632,37.6472,0.004213,12.1052,54.4998,152,-0.525697,14.3745,207,2025-01-10 12:45:37,2025-01-10 12:45:37,"2",22.6166666666667,"v2","S4","Elevated",2.19750999999997,2.19750999999997e-06,-0.0787000000000262,-7.87000000000262e-11,4.07415320006384e-08,-1.45908713427987e-12,5.74776823858667e-06,-2.05846326240576e-10,5.74776823858667,-0.000205846326240576,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513138,634533882,67132,0,"","2025-01-10","12:45:38",26984.734,791.28314,1999.567,40.687,55.0003,29.4657,37.6472,0.00417997,12.1048,54.4998,53.25,-0.525697,14.3752,132,2025-01-10 12:45:38,2025-01-10 12:45:38,"2",22.6333333333333,"v2","S4","Elevated",1.26184000000001,1.26184000000001e-06,0.0788000000000011,7.88000000000011e-11,2.33943393839785e-08,1.4609411204729e-12,3.30044635709433e-06,2.06107884469533e-10,3.30044635709433,0.000206107884469533,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513139,634533882,67136,0,"","2025-01-10","12:45:39",26986.289,790.45319,1999.5706,40.6862,55.0003,29.4682,37.6476,0.00420869,12.1048,54.5002,-106.25,-0.525697,14.3749,58,2025-01-10 12:45:39,2025-01-10 12:45:39,"2",22.65,"v2","S4","Elevated",-0.829950000000053,-8.29950000000053e-07,0.00360000000000582,3.60000000000582e-12,-1.53871584129003e-08,6.6743502965874e-14,-2.17080252177027e-06,9.41609624481609e-12,-2.17080252177027,9.41609624481609e-06,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513140,634533882,67140,0,"","2025-01-10","12:45:40",26987.74,788.07117,1999.3571,40.6833,55.0003,29.4653,37.6476,0.00429463,12.1057,54.5,-102.5,-0.525697,14.3752,26,2025-01-10 12:45:40,2025-01-10 12:45:40,"2",22.6666666666667,"v2","S4","Elevated",-2.3820199999999,-2.3820199999999e-06,-0.213500000000067,-2.13500000000067e-10,-4.4162321926252e-08,-3.95826052310987e-12,-6.23036932695544e-06,-5.58426818962672e-10,-6.23036932695544,-0.000558426818962672,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513141,634533882,67144,0,"","2025-01-10","12:45:41",26985.893,787.23804,1999.3585,40.6845,55.0003,29.4628,37.6472,0.00430404,12.1046,54.4998,-12,-0.525697,14.3737,103,2025-01-10 12:45:41,2025-01-10 12:45:41,"2",22.6833333333333,"v2","S4","Elevated",-0.833130000000097,-8.33130000000096e-07,0.00140000000010332,1.40000000010332e-12,-1.54461151738542e-08,2.59558067108245e-14,-2.17912007345329e-06,3.66181520658169e-12,-2.17912007345329,3.66181520658169e-06,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513142,634533882,67148,0,"","2025-01-10","12:45:42",26985.08,790.62793,1999.2562,40.687,55.0003,29.4628,37.6472,0.00421378,12.105,54.4998,41.5,-0.525697,14.3733,6,2025-01-10 12:45:42,2025-01-10 12:45:42,"2",22.7,"v2","S4","Elevated",3.38989000000004,3.38989000000004e-06,-0.102300000000014,-1.02300000000014e-10,6.28480925746176e-08,-1.89662787594411e-12,8.86653624980232e-06,-2.67574068289794e-10,8.86653624980232,-0.000267574068289794,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513143,634533882,67152,0,"","2025-01-10","12:45:43",26984.172,790.9458,1999.3949,40.6882,55.0003,29.4669,37.6472,0.00418763,12.1057,54.4998,80.75,-0.525697,14.3733,186,2025-01-10 12:45:43,2025-01-10 12:45:43,"2",22.7166666666667,"v2","S4","Elevated",0.317869999999971,3.17869999999971e-07,0.138699999999972,1.38699999999972e-10,5.89326591325725e-09,2.57147885037496e-12,8.31415142592938e-07,3.62781263653781e-10,0.831415142592938,0.000362781263653781,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513144,634533882,67156,0,"","2025-01-10","12:45:44",26984.254,789.6767,1999.2428,40.6858,55.0003,29.4665,37.6474,0.00423572,12.105,54.4998,-70.75,-0.525697,14.3725,177,2025-01-10 12:45:44,2025-01-10 12:45:44,"2",22.7333333333333,"v2","S4","Elevated",-1.26909999999998,-1.26909999999998e-06,-0.152100000000019,-1.52100000000019e-10,-2.35289387816257e-08,-2.81991300030396e-12,-3.31943548452128e-06,-3.97830066342885e-10,-3.31943548452128,-0.000397830066342885,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513145,634212970,67160,0,"","2025-01-10","12:45:45",26984.488,790.58093,1999.3328,40.6866,55.0003,29.4665,37.6472,0.00419936,12.1047,54.4998,-63.75,-0.525697,14.3725,20,2025-01-10 12:45:45,2025-01-10 12:45:45,"2",22.75,"v2","S4","Elevated",0.904229999999984,9.04229999999984e-07,0.0899999999999181,8.99999999999181e-11,1.6764299357426e-08,1.66858757414263e-12,2.36508797428782e-06,2.35402406119808e-10,2.36508797428782,0.000235402406119808,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513146,634212970,67164,0,"","2025-01-10","12:45:46",26984.701,789.20526,1999.2054,40.6849,55.0003,29.4661,37.6472,0.00426155,12.1051,54.4998,-157.75,-0.525697,14.3721,38,2025-01-10 12:45:46,2025-01-10 12:45:46,"2",22.7666666666667,"v2","S4","Elevated",-1.37567000000001,-1.37567000000001e-06,-0.127399999999852,-1.27399999999852e-10,-2.55047318680323e-08,-2.36197841050798e-12,-3.59817808919037e-06,-3.33225183773955e-10,-3.59817808919037,-0.000333225183773956,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513147,634212970,67168,0,"","2025-01-10","12:45:47",26985.582,788.27222,1999.2842,40.6866,55.0003,29.4628,37.6476,0.00428669,12.1047,54.4998,88.25,-0.525697,14.3725,244,2025-01-10 12:45:47,2025-01-10 12:45:47,"2",22.7833333333333,"v2","S4","Elevated",-0.933040000000005,-9.33040000000005e-07,0.0788000000000011,7.88000000000011e-11,-1.72984327797719e-08,1.4609411204729e-12,-2.44044290006918e-06,2.06107884469533e-10,-2.44044290006918,0.000206107884469533,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513148,634212970,67172,0,"","2025-01-10","12:45:48",26985.461,789.15594,1999.3141,40.6858,55.0003,29.4649,37.6476,0.00424977,12.1049,54.4998,-28.5,-0.525697,14.3729,237,2025-01-10 12:45:48,2025-01-10 12:45:48,"2",22.8,"v2","S4","Elevated",0.883720000000039,8.83720000000039e-07,0.0298999999999978,2.98999999999978e-11,1.63840467891415e-08,5.54341871854517e-13,2.3114423815155e-06,7.82059104776459e-11,2.3114423815155,7.82059104776459e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513149,634212970,67176,0,"","2025-01-10","12:45:49",26985.305,788.59595,1999.1086,40.6849,55.0003,29.4649,37.6474,0.00425734,12.1052,54.4998,-48,-0.525697,14.3729,141,2025-01-10 12:45:49,2025-01-10 12:45:49,"2",22.8166666666667,"v2","S4","Elevated",-0.559989999999971,-5.59989999999971e-07,-0.205500000000029,-2.05500000000029e-10,-1.03821372849437e-08,-3.80994162762969e-12,-1.4646999267016e-06,-5.37502160640792e-10,-1.4646999267016,-0.000537502160640792,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513150,634212970,67180,0,"","2025-01-10","12:45:50",26985.717,787.94196,1999.2546,40.6854,55.0003,29.462,37.6472,0.00427689,12.1046,54.4998,3.75,-0.525697,14.3729,125,2025-01-10 12:45:50,2025-01-10 12:45:50,"2",22.8333333333333,"v2","S4","Elevated",-0.653990000000022,-6.53990000000022e-07,0.145999999999958,1.45999999999958e-10,-1.21248843068286e-08,2.70681984249974e-12,-1.71056466198265e-06,3.8187501437237e-10,-1.71056466198265,0.00038187501437237,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513151,634212970,67184,0,"","2025-01-10","12:45:51",26983.973,790.2254,1999.2161,40.6874,55.0003,29.4632,37.6472,0.00420113,12.1048,54.4998,105.25,-0.525697,14.3729,180,2025-01-10 12:45:51,2025-01-10 12:45:51,"2",22.85,"v2","S4","Elevated",2.28344000000004,2.28344000000004e-06,-0.0384999999998854,-3.84999999998854e-11,4.23346623367088e-08,-7.13784684492874e-13,5.97252522478569e-06,-1.00699918173265e-10,5.97252522478569,-0.000100699918173265,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513152,634212970,67188,0,"","2025-01-10","12:45:52",26983.041,790.31958,1999.1786,40.6862,55.0003,29.4649,37.6472,0.00420339,12.1054,54.4998,12,-0.525697,14.3729,57,2025-01-10 12:45:52,2025-01-10 12:45:52,"2",22.8666666666667,"v2","S4","Elevated",0.0941799999999375,9.41799999999375e-08,-0.0375000000001364,-3.75000000001364e-11,1.74608419703102e-09,-6.95244822562593e-13,2.46335540092988e-07,-9.80843358836992e-11,0.246335540092988,-9.80843358836992e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513153,633896112,67192,0,"","2025-01-10","12:45:53",26984.346,790.11627,1999.1281,40.6862,55.0003,29.4636,37.6474,0.00421002,12.1052,54.4998,-3,-0.525697,14.3725,26,2025-01-10 12:45:53,2025-01-10 12:45:53,"2",22.8833333333333,"v2","S4","Elevated",-0.203309999999988,-2.03309999999988e-07,-0.0505000000000564,-5.05000000000564e-11,-3.76933932999141e-09,-9.36263027715264e-13,-5.31774035425097e-07,-1.32086905656382e-10,-0.531774035425097,-0.000132086905656382,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513154,633896112,67196,0,"","2025-01-10","12:45:54",26984.861,788.48492,1999.104,40.6858,55.0003,29.4653,37.6474,0.00426684,12.1046,54.4998,-5.25,-0.525697,14.3733,174,2025-01-10 12:45:54,2025-01-10 12:45:54,"2",22.9,"v2","S4","Elevated",-1.63135,-1.63135e-06,-0.0240999999998621,-2.40999999998621e-11,-3.02450037675562e-08,-4.46810672629378e-13,-4.26693016915441e-06,-6.30355331940007e-11,-4.26693016915441,-6.30355331940007e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513155,633896112,67200,0,"","2025-01-10","12:45:55",26985.307,788.08759,1998.8239,40.6849,55.0003,29.4616,37.6474,0.00426637,12.1049,54.4998,58.75,-0.525697,14.3729,245,2025-01-10 12:45:55,2025-01-10 12:45:55,"2",22.9166666666667,"v2","S4","Elevated",-0.397330000000011,-3.97330000000011e-07,-0.280099999999948,-2.80099999999948e-10,-7.36644334260793e-09,-5.19301532797433e-12,-1.03924931137412e-06,-7.32624599491175e-10,-1.03924931137412,-0.000732624599491175,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513156,633896112,67204,0,"","2025-01-10","12:45:56",26984.252,788.85388,1999.0565,40.6854,55.0003,29.4649,37.6476,0.00422708,12.1048,54.4998,55.25,-0.525697,14.3729,237,2025-01-10 12:45:56,2025-01-10 12:45:56,"2",22.9333333333333,"v2","S4","Elevated",0.766290000000026,7.66290000000026e-07,0.23259999999982,2.3259999999982e-10,1.42069108021218e-08,4.31237188606255e-12,2.00429455317464e-06,6.08384440705275e-10,2.00429455317464,0.000608384440705275,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513157,633896112,67208,0,"","2025-01-10","12:45:57",26983.795,788.75812,1999.1709,40.6866,55.0003,29.4628,37.6476,0.00421535,12.1051,54.4998,98.25,-0.525697,14.3729,244,2025-01-10 12:45:57,2025-01-10 12:45:57,"2",22.95,"v2","S4","Elevated",-0.0957600000000411,-9.57600000000411e-08,0.11440000000016,1.1440000000016e-10,-1.77537717889014e-09,2.12096020535953e-12,-2.50468160111811e-07,2.99222614001868e-10,-0.250468160111811,0.000299222614001867,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513158,633896112,67212,0,"","2025-01-10","12:45:58",26983.639,789.96832,1999.0422,40.6866,55.0003,29.4661,37.6472,0.00417946,12.105,54.4998,50.25,-0.525697,14.3721,170,2025-01-10 12:45:58,2025-01-10 12:45:58,"2",22.9666666666667,"v2","S4","Elevated",1.21019999999999,1.21019999999999e-06,-0.128699999999981,-1.28699999999981e-10,2.24369409136581e-08,-2.38608023102578e-12,3.16537768762719e-06,-3.36625440751581e-10,3.16537768762719,-0.000336625440751581,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513159,633896112,67216,0,"","2025-01-10","12:45:59",26985.656,788.55261,1998.8815,40.6849,55.0003,29.4661,37.6472,0.00424765,12.1047,54.4998,-129.75,-0.525697,14.3717,86,2025-01-10 12:45:59,2025-01-10 12:45:59,"2",22.9833333333333,"v2","S4","Elevated",-1.41570999999999,-1.41570999999999e-06,-0.160700000000134,-1.60700000000134e-10,-2.62470679399067e-08,-2.97935581294653e-12,-3.70290600409082e-06,-4.20324074039099e-10,-3.70290600409082,-0.000420324074039099,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513160,633574008,67220,0,"","2025-01-10","12:46:00",26985.23,787.86743,1998.9209,40.6854,55.0003,29.4632,37.6472,0.00425202,12.1051,54.4998,-40,-0.525697,14.3713,21,2025-01-10 12:46:00,2025-01-10 12:46:00,"2",23,"v2","S4","Elevated",-0.685179999999946,-6.85179999999946e-07,0.0394000000001142,3.94000000001142e-11,-1.27031426005778e-08,7.30470560238558e-13,-1.79214467361449e-06,1.03053942235064e-10,-1.79214467361449,0.000103053942235064,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513161,633574008,67224,0,"","2025-01-10","12:46:01",26986.15,787.31476,1998.8457,40.6862,55.0003,29.4628,37.6472,0.00427708,12.1054,54.4998,-1.25,-0.525697,14.3705,145,2025-01-10 12:46:01,2025-01-10 12:46:01,"2",23.0166666666667,"v2","S4","Elevated",-0.552670000000035,-5.52670000000035e-07,-0.0751999999999953,-7.51999999999953e-11,-1.02464254955812e-08,-1.39419761750703e-12,-1.44555386433734e-06,-1.96691788224717e-10,-1.44555386433734,-0.000196691788224717,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513162,633574008,67228,0,"","2025-01-10","12:46:02",26984.43,788.43158,1998.9519,40.6862,55.0003,29.4657,37.6472,0.00421632,12.1047,54.4998,49,-0.525697,14.3709,15,2025-01-10 12:46:02,2025-01-10 12:46:02,"2",23.0333333333333,"v2","S4","Elevated",1.11682000000008,1.11682000000008e-06,0.106199999999944,1.06199999999944e-10,2.07056886061755e-08,1.96893333748907e-12,2.92113461336645e-06,2.7777483922148e-10,2.92113461336645,0.00027777483922148,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513163,633574008,67232,0,"","2025-01-10","12:46:03",26984.602,788.98016,1998.932,40.6866,55.0003,29.4669,37.6472,0.00421673,12.1047,54.4998,-67.75,-0.525697,14.3709,217,2025-01-10 12:46:03,2025-01-10 12:46:03,"2",23.05,"v2","S4","Elevated",0.548579999999902,5.48579999999902e-07,-0.0199000000000069,-1.99000000000069e-11,1.01705974602648e-08,-3.68943252505335e-13,1.43485613276998e-06,-5.20500875754451e-11,1.43485613276998,-5.20500875754451e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513164,633574008,67236,0,"","2025-01-10","12:46:04",26984.668,786.88031,1998.7654,40.6858,55.0003,29.4628,37.6476,0.00427562,12.1051,54.4998,-116.5,-0.525697,14.3713,10,2025-01-10 12:46:04,2025-01-10 12:46:04,"2",23.0666666666667,"v2","S4","Elevated",-2.09984999999995,-2.09984999999995e-06,-0.166600000000017,-1.66600000000017e-10,-3.89309290840723e-08,-3.08874099836048e-12,-5.4923304721235e-06,-4.35756009551106e-10,-5.4923304721235,-0.000435756009551106,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513165,633574008,67240,0,"","2025-01-10","12:46:05",26985.402,787.48621,1998.6943,40.6841,55.0003,29.4616,37.6476,0.00425918,12.1053,54.4998,22.25,-0.525697,14.3713,199,2025-01-10 12:46:05,2025-01-10 12:46:05,"2",23.0833333333333,"v2","S4","Elevated",0.60590000000002,6.0590000000002e-07,-0.0710999999998876,-7.10999999998876e-11,1.12333023463775e-08,-1.3181841835718e-12,1.58478130964584e-06,-1.85967900834523e-10,1.58478130964584,-0.000185967900834523,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513166,633574008,67244,0,"","2025-01-10","12:46:06",26987.268,787.04559,1998.7417,40.6833,55.0003,29.4612,37.6472,0.00429774,12.1046,54.4998,-49.5,-0.525697,14.3709,224,2025-01-10 12:46:06,2025-01-10 12:46:06,"2",23.1,"v2","S4","Elevated",-0.440620000000081,-4.40620000000081e-07,0.0473999999999251,4.73999999999251e-11,-8.16903396577257e-09,8.78789455714531e-13,-1.15247786871803e-06,1.23978600556349e-10,-1.15247786871803,0.000123978600556349,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513167,633574008,67248,0,"","2025-01-10","12:46:07",26986.314,793.40668,1999.1157,40.6919,55.0003,29.4616,37.6472,0.00410555,12.1053,54.4998,440.75,-0.525697,14.3709,6,2025-01-10 12:46:07,2025-01-10 12:46:07,"2",23.1166666666667,"v2","S4","Elevated",6.3610900000001,6.3610900000001e-06,0.374000000000024,3.74000000000024e-10,1.17933730355698e-07,6.93390836366614e-12,1.66379543505115e-05,9.78227776543263e-10,16.6379543505115,0.000978227776543263,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,TRUE
"DATA",1736513168,633255004,67252,0,"","2025-01-10","12:46:08",26983.854,794.24805,1998.8109,40.6903,55.0003,29.4665,37.6472,0.00405493,12.1053,54.4998,325,-0.525697,14.3713,101,2025-01-10 12:46:08,2025-01-10 12:46:08,"2",23.1333333333333,"v2","S4","Elevated",0.841369999999984,8.41369999999984e-07,-0.304800000000114,-3.04800000000114e-10,1.5598883636196e-08,-5.65094991777031e-12,2.20067247152443e-06,-7.97229482060105e-10,2.20067247152443,-0.000797229482060105,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513169,633255004,67256,0,"","2025-01-10","12:46:09",26985.486,792.03711,1998.7812,40.6874,55.0003,29.4719,37.6472,0.00411635,12.1047,54.4998,-73,-0.525697,14.3709,108,2025-01-10 12:46:09,2025-01-10 12:46:09,"2",23.15,"v2","S4","Elevated",-2.21094000000005,-2.21094000000005e-06,-0.029700000000048,-2.9700000000048e-11,-4.09905223464262e-08,-5.5063389946846e-13,-5.78289550874458e-06,-7.76827940197327e-11,-5.78289550874459,-7.76827940197328e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513170,633255004,67260,0,"","2025-01-10","12:46:10",26987.229,788.90814,1998.5819,40.6845,55.0003,29.4669,37.6472,0.00425036,12.1048,54.4998,-166,-0.525697,14.3713,153,2025-01-10 12:46:10,2025-01-10 12:46:10,"2",23.1666666666667,"v2","S4","Elevated",-3.12896999999998,-3.12896999999998e-06,-0.199299999999994,-1.99299999999994e-10,-5.80106717985533e-08,-3.69499448363244e-12,-8.18407851863733e-06,-5.21285550441321e-10,-8.18407851863733,-0.000521285550441321,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513171,633255004,67264,0,"","2025-01-10","12:46:11",26987.156,789.5993,1998.7916,40.6862,55.0003,29.4632,37.6472,0.00422912,12.1046,54.4998,74.75,-0.525697,14.3713,161,2025-01-10 12:46:11,2025-01-10 12:46:11,"2",23.1833333333333,"v2","S4","Elevated",0.691159999999968,6.91159999999968e-07,0.209700000000112,2.09700000000112e-10,1.28140109749491e-08,3.88780904775794e-12,1.80778585571007e-06,5.48487606259943e-10,1.80778585571007,0.000548487606259943,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513172,633255004,67268,0,"","2025-01-10","12:46:12",26989.039,789.22083,1998.5026,40.6849,55.0003,29.4636,37.6474,0.00424496,12.105,54.4998,-72.5,-0.525697,14.3713,151,2025-01-10 12:46:12,2025-01-10 12:46:12,"2",23.2,"v2","S4","Elevated",-0.378469999999993,-3.78469999999993e-07,-0.288999999999987,-2.88999999999987e-10,-7.01678154651473e-09,-5.35802009919598e-12,-9.89919429380477e-07,-7.55903281874258e-10,-0.989919429380477,-0.000755903281874258,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513173,633255004,67272,0,"","2025-01-10","12:46:13",26989.031,788.19043,1998.5143,40.6849,55.0003,29.4632,37.6472,0.00428559,12.1052,54.4998,-23.75,-0.525697,14.3717,244,2025-01-10 12:46:13,2025-01-10 12:46:13,"2",23.2166666666667,"v2","S4","Elevated",-1.03039999999999,-1.03039999999999e-06,0.0117000000000189,1.17000000000189e-11,-1.91034737377568e-08,2.1691638463909e-13,-2.69509599184519e-06,3.06023127956523e-11,-2.69509599184519,3.06023127956523e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736513174,633255004,67276,0,"","2025-01-10","12:46:14",26990.469,789.29126,1998.4387,40.6858,55.0003,29.4616,37.6472,0.0042453,12.1047,54.4998,-27.5,-0.525697,14.3721,157,2025-01-10 12:46:14,2025-01-10 12:46:14,"2",23.2333333333333,"v2","S4","Elevated",1.10082999999997,1.10082999999997e-06,-0.0756000000001222,-7.56000000001222e-11,2.0409236213834e-08,-1.40161356228335e-12,2.87931145254552e-06,-1.97738021141138e-10,2.87931145254552,-0.000197738021141138,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
